1	21
1	_cingraham
1	_RoySD
1	billatnapier
1	1954swilliamson
1	2azizati
1	3underscores
1	538viz
1	a_gavazza
1	a_presbitero
1	abdelkaderdjefl
1	abmoniz
1	abresler
1	acfrazee
1	adamleealter
1	adamw2011
1	adaptive_plant
1	iadh
1	adrihout
1	advncdhindsight
1	aecoppock
1	aeggers
1	afrakt
1	afsinsahin
1	agaudeul
1	agostini_cl
1	AGTheodoridis
1	AhmedMoustafa
1	ajreeves
1	Alan_Krueger
1	albertobagnai
1	albertorusso76
1	ale_marquez
1	alex_peys
1	alexanderdilger
1	anjiefang
1	alexvhirsch
1	alfredocoutino
1	alignedleft
1	AlixZwane
1	AllisonSchrager
1	alonsobcesar
1	AmaneyJamal
1	amb3r12
1	amfasolo
1	amitabhchandra2
1	amspence98
1	amyjccuddy
1	AndreaKuszewski
1	andrearoventini
1	andreasloeschel
1	andrew_m_jones
1	andrew_nyu
1	andrewtlevin
1	andyofsmeg
1	angry_prof
1	ankitaak
1	anne__lavigne
1	anneapplebaum
1	Anyelir_Ita
1	APAPsycNET
1	APPCPenn
1	araujoec
1	archimedino
1	arebucci1
1	ArielRWhite
1	arindube
1	ArkhamAsylumDoc
1	arnicas
1	arthur_spirling
1	Arubin
1	arun_sriniv
1	arussophd
1	askitas
1	asr_journal
1	atabertay
1	AtifRMian
1	AudreyTruschke
1	Austan_Goolsbee
1	aydinonat
1	B_I_Tweets
1	baldwinre
1	ban_r
1	bartwilson
1	baruffinimoreno
1	batizlazo
1	bcaffo
1	BE_pulse
1	BeckerFriedman
1	behdeslab
1	BenedictEvans
1	benefundit
1	benoitdos
1	BenRossTransit
1	BerkOzler12
1	BetseyStevenson
1	bhorowitz
1	bigdatapolitics
1	bill_craighead
1	bill_easterly
1	BillysBrain
1	bjpasquale
1	blbartels
1	blurky
1	bnjmacdonald
1	bokuda
1	bolkerb
1	BoredElonMusk
1	BPSOfficial
1	brankomilan
1	brembs
1	briancroxall
1	briandavidearp
1	BriefJournal
1	BruceBartlett
1	burke_ec
1	bznotes
1	c_petraglia
1	c2granda
1	NHMdinolab
1	CafeEconomics
1	caldeira_1
1	CalvinKLai
1	carlislerainey
1	carlomate
1	carlos_g_ospino
1	carlostagnaro
1	carlzimmer
1	CarterCPrice
1	cbpuschmann
1	cdaude
1	cdixon
1	ce_tucker
1	CEASandy
1	CEP_LSE
1	cevatgirayaksoy
1	cfbaum
1	cfchabris
1	cgdelizardi
1	changhiskhan
1	CharlieSeguin
1	Chartbeat
1	chartgerink
1	chris_bail
1	chrisdc77
1	ChrisGUArnold
1	chrishwiggins
1	chrissampson87
1	christianotchia
1	chrmanning
1	chrmongeau
1	chronicle
1	ckemfert
1	ckreibich
1	claesdevreese
1	claudferraz
1	Claudia_Sahm
1	cmoncap
1	colin_cwilliams
1	CollabraOA
1	CommonCrawl
1	congressdotgov
1	ConnorDHuff
1	CPDBerkeley
1	cpossosu
1	cpsievert
1	craig_macdonald
1	craigcitro
1	craigvolden
1	crojasphd
1	Crowdpac
1	cstewartiii
1	ctdawes
1	ctitusbrown
1	cuginoid
1	Cutler_econ
1	czimm_economist
1	d_young_69
1	da8to
1	Daisann_McLane
1	dalejbarr
1	dalimarouani
1	DalrympleWill
1	danielepaserman
1	DanTGilbert
1	daroczig
1	DARTsupporters
1	data_innov_dc
1	data_wizard
1	dataandme
1	DataconomyJobs
1	datadocgauthier
1	reichlab
1	datamusing
1	datapointnyc
1	DataScienceLA
1	healthpsychNZ
1	davdittrich
1	dave_chivers
1	davevannette
1	David_Dobbs
1	davidbylerRCP
1	davide_consoli
1	davidimiller
1	davidjcmackay
1	davidkhoudour
1	DavidKonisky
1	davidrock101
1	DavMicRot
1	dbamman
1	dc_parsley
1	dealbook
1	DeanBaker13
1	deaneckles
1	deanyang
1	deleeuw_jan
1	dennisnovy
1	derekruths
1	DerekSteer
1	devah_pager
1	DevilleSy
1	devluis
1	dfreelon
1	dgulshankumar
1	dippoliti
1	djaimovi
1	djmallinson
1	jbrittholbrook
1	dktr_dr
1	qmulbioethics
1	dmckenzie001
1	dmimno
1	dommety
1	Dr_Leah
1	dr_pi
1	Teresa_Pons
1	drchaiporn
1	DrCraigMalkin
1	DrEscotet
1	DrewDim
1	DrewLinzer
1	driainmurray
1	drivendataorg
1	drjudithbeck
1	DrJWolfson
1	DrKathleenYoung
1	drkiki
1	DrLeeKeyes
1	DrMarsha
1	DrMendonsa916
1	drob
1	DrPamSpurr
1	drtimony
1	dssharvard
1	DTWillingham
1	dubilava
1	durrobert
1	dustintingley
1	dvaroutas
1	dylanwiliam
1	dynarski
1	earlconf
1	echen
1	Econ_Marshall
1	EconAndrew
1	JohnRHutchinson
1	econjared
1	econoflove
1	econometricsoc
1	economics_bs
1	EconomistOnce
1	EconPapers
1	EconUS
1	ecsalomon
1	eddelbuettel
1	EdmundPhelps
1	edward_l_ayers
1	EEANews
1	ElectionsCenter
1	electionstudies
1	EliasDinas
1	Elisabete
1	ElisaShearer
1	ellaudet
1	elonmusk
1	emnlp2015
1	emrinke
1	EngagingNews
1	epaley
1	ericrhare
1	erikbryn
1	erinleebrady
1	ESinsights
1	ethanbdm
1	ethanplaut
1	etzioni
1	eytan
1	eytanadar
1	f_bartolucci
